age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
59,housemaid,married,primary,no,-187,yes,no,telephone,21,jul,118,7,-1,0,unknown,no
34,housemaid,married,tertiary,no,11219,no,no,cellular,25,may,112,1,-1,0,unknown,no
60,entrepreneur,married,,yes,-284,yes,yes,cellular,4,aug,67,8,-1,0,unknown,no
43,management,married,tertiary,no,1429,yes,no,cellular,7,may,1030,1,169,3,success,yes
37,admin.,single,tertiary,no,2317,yes,no,cellular,20,apr,114,1,152,2,failure,no
44,technician,divorced,secondary,no,0,no,no,cellular,12,aug,56,2,-1,0,unknown,no
37,admin.,single,secondary,no,20,yes,no,cellular,11,may,207,1,370,1,failure,no
59,retired,divorced,secondary,no,337,yes,no,unknown,15,may,118,4,-1,0,unknown,no
53,admin.,single,secondary,no,393,no,no,cellular,29,jan,69,1,-1,0,unknown,no
54,retired,divorced,tertiary,no,0,no,no,unknown,13,may,618,1,-1,0,unknown,yes
32,blue-collar,married,secondary,no,9714,yes,no,cellular,15,may,1237,2,361,2,failure,no
40,services,single,secondary,no,-278,yes,no,unknown,12,may,400,3,-1,0,unknown,no
32,management,single,tertiary,no,202,no,no,cellular,4,may,16,5,-1,0,unknown,no
38,management,married,tertiary,no,3724,yes,no,cellular,27,aug,23,10,-1,0,unknown,no
42,technician,single,secondary,no,1977,no,no,cellular,17,jul,72,6,-1,0,unknown,no
54,unemployed,divorced,secondary,no,6745,no,no,cellular,2,feb,39,1,-1,0,unknown,no
60,retired,married,primary,no,458,yes,no,unknown,16,may,103,1,-1,0,unknown,no
46,management,married,tertiary,no,1008,no,no,cellular,29,aug,24,13,-1,0,unknown,no
50,blue-collar,married,primary,no,14,yes,yes,unknown,26,may,68,1,-1,0,unknown,no
57,entrepreneur,married,secondary,no,294,yes,no,unknown,5,may,746,2,-1,0,unknown,no
34,admin.,married,secondary,no,1551,yes,yes,cellular,8,jul,188,2,82,4,,no
31,management,single,,no,1023,no,yes,cellular,9,jul,219,1,-1,0,unknown,no
44,services,married,secondary,no,382,no,no,unknown,5,jun,1167,1,-1,0,unknown,no
46,management,married,tertiary,no,2199,no,no,telephone,27,may,146,1,-1,0,unknown,no
38,self-employed,divorced,secondary,yes,2,no,no,cellular,20,nov,291,2,-1,0,unknown,no
34,management,single,tertiary,no,4687,no,no,cellular,26,aug,10,19,-1,0,unknown,no
40,technician,single,secondary,no,360,yes,no,unknown,9,may,73,1,-1,0,unknown,no
58,retired,single,primary,no,6570,no,no,cellular,21,jul,106,3,-1,0,unknown,no
34,management,single,tertiary,no,395,yes,no,cellular,16,apr,316,2,-1,0,unknown,no
51,retired,married,tertiary,no,746,no,no,cellular,25,aug,372,5,-1,0,unknown,yes
53,services,divorced,secondary,no,36,yes,yes,unknown,2,jul,25,1,417,1,success,yes
32,management,single,tertiary,no,3283,no,no,cellular,12,aug,623,2,191,2,success,yes
33,technician,single,secondary,no,0,yes,no,cellular,9,feb,91,3,236,4,,no
50,technician,married,secondary,no,8001,no,no,unknown,6,jun,52,1,-1,0,unknown,no
38,management,married,tertiary,no,-299,yes,no,cellular,30,jul,86,3,-1,0,unknown,no
53,management,married,tertiary,no,1348,no,yes,cellular,17,jul,120,3,-1,0,unknown,no
27,blue-collar,single,primary,no,-579,yes,no,cellular,18,may,220,1,367,3,failure,no
37,blue-collar,married,secondary,no,11953,yes,yes,unknown,29,may,208,1,-1,0,unknown,no
42,services,single,tertiary,no,94,yes,no,cellular,10,feb,151,1,183,6,success,no
34,management,single,tertiary,no,9827,yes,no,cellular,13,aug,871,4,-1,0,unknown,yes
48,unknown,married,,no,3940,no,no,unknown,16,jun,298,6,-1,0,unknown,no
37,management,married,tertiary,no,2366,yes,no,cellular,11,may,721,1,-1,0,unknown,no
50,entrepreneur,divorced,tertiary,no,315,no,no,cellular,8,jan,249,1,119,1,failure,no
32,services,single,secondary,no,-23,no,no,cellular,10,jul,182,1,-1,0,unknown,no
37,entrepreneur,married,tertiary,no,404,yes,no,cellular,28,jul,55,10,-1,0,unknown,no
36,self-employed,married,tertiary,no,307,yes,no,cellular,14,may,341,1,330,2,,no
28,unemployed,married,tertiary,no,264,yes,no,unknown,21,may,443,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,76,yes,no,cellular,6,feb,198,3,-1,0,unknown,no
55,admin.,divorced,secondary,no,0,yes,yes,cellular,7,oct,122,1,245,4,failure,no
31,management,single,tertiary,no,1377,no,no,cellular,5,aug,371,2,-1,0,unknown,no
55,retired,married,secondary,no,102,yes,no,unknown,7,may,74,1,-1,0,unknown,no
70,retired,married,secondary,no,2815,no,no,cellular,26,apr,125,2,182,1,failure,no
42,services,single,secondary,no,247,yes,no,cellular,31,jul,114,2,-1,0,unknown,no
37,management,divorced,secondary,no,1448,yes,no,cellular,20,apr,196,2,283,2,failure,no
35,unemployed,married,primary,no,8489,yes,no,cellular,20,nov,217,1,-1,0,unknown,no
29,services,single,secondary,no,9,yes,no,cellular,18,may,19,5,-1,0,unknown,no
31,services,single,secondary,no,671,yes,no,unknown,7,may,193,3,-1,0,unknown,no
28,management,single,secondary,no,2840,no,no,cellular,20,apr,227,5,-1,0,unknown,yes
30,technician,single,secondary,no,1165,no,no,cellular,4,jun,204,2,183,3,success,yes
21,services,single,secondary,no,1903,yes,no,unknown,29,may,107,2,-1,0,unknown,no
33,management,married,tertiary,no,299,no,no,cellular,11,aug,378,4,-1,0,unknown,no
26,admin.,single,secondary,no,1375,yes,no,cellular,17,apr,238,2,-1,0,unknown,no
50,admin.,divorced,secondary,no,124,yes,yes,cellular,14,may,367,2,289,19,failure,no
77,retired,married,tertiary,no,0,no,no,cellular,27,sep,990,4,-1,0,unknown,no
35,blue-collar,married,secondary,no,0,yes,yes,unknown,29,may,543,1,-1,0,unknown,yes
30,management,divorced,tertiary,yes,-1105,yes,no,cellular,11,may,686,1,-1,0,unknown,no
45,admin.,married,primary,no,895,yes,no,unknown,29,may,480,2,-1,0,unknown,no
51,admin.,married,secondary,no,42,yes,no,cellular,13,may,80,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,120,yes,yes,unknown,15,may,53,3,-1,0,unknown,no
33,blue-collar,married,secondary,yes,-406,yes,yes,cellular,14,jul,332,2,-1,0,unknown,no
54,technician,married,tertiary,no,6507,no,no,cellular,26,may,145,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,-2,yes,no,unknown,9,may,136,2,-1,0,unknown,no
43,entrepreneur,married,tertiary,yes,0,no,yes,telephone,29,jul,184,4,-1,0,unknown,no
22,blue-collar,married,secondary,no,-295,yes,no,unknown,26,jun,150,2,-1,0,unknown,no
25,technician,single,tertiary,yes,160,no,yes,unknown,13,jul,151,1,-1,0,unknown,no
58,housemaid,single,tertiary,no,145,yes,yes,cellular,16,jul,128,2,-1,0,unknown,no
30,management,single,tertiary,no,440,yes,no,cellular,11,sep,129,2,-1,0,unknown,no
32,admin.,divorced,secondary,no,-241,no,yes,unknown,27,jun,856,2,-1,0,unknown,yes
37,management,single,tertiary,no,171,yes,yes,cellular,7,aug,250,3,-1,0,unknown,no
32,blue-collar,married,primary,no,827,yes,no,unknown,23,may,230,2,-1,0,unknown,no
29,technician,married,secondary,no,1599,yes,no,cellular,28,oct,95,1,112,2,failure,no
27,management,married,secondary,no,2071,no,no,cellular,4,jun,449,1,-1,0,unknown,yes
38,services,married,secondary,no,0,yes,yes,cellular,11,may,125,2,304,2,failure,no
35,services,married,secondary,no,1279,yes,no,unknown,16,jun,114,5,-1,0,unknown,no
37,admin.,single,secondary,no,9,yes,no,cellular,14,may,165,1,-1,0,unknown,no
46,entrepreneur,married,secondary,no,118,yes,no,cellular,9,jul,296,1,-1,0,unknown,no
46,admin.,married,secondary,no,154,no,no,cellular,22,aug,58,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,156,yes,no,cellular,8,may,302,1,283,3,failure,no
34,unemployed,married,secondary,no,2173,yes,yes,cellular,7,may,370,1,-1,0,unknown,no
53,admin.,divorced,secondary,no,2647,yes,no,cellular,9,apr,494,1,-1,0,unknown,no
43,management,married,secondary,no,107,yes,yes,telephone,28,oct,135,1,-1,0,unknown,yes
36,technician,single,secondary,no,0,no,no,cellular,28,aug,8,13,-1,0,unknown,no
42,management,married,tertiary,no,1993,no,no,unknown,29,may,41,1,-1,0,unknown,no
49,admin.,married,secondary,no,10250,yes,no,telephone,24,oct,97,1,-1,0,unknown,yes
41,blue-collar,married,primary,no,381,no,no,unknown,25,jun,305,4,-1,0,unknown,no
26,blue-collar,single,secondary,no,535,no,no,cellular,14,aug,125,1,-1,0,unknown,yes
60,management,married,primary,no,130,no,no,cellular,28,jan,374,2,-1,0,unknown,no
26,admin.,single,secondary,no,321,yes,no,cellular,22,jul,242,7,-1,0,unknown,no
81,retired,married,primary,no,122,no,no,telephone,23,apr,201,1,-1,0,unknown,no
31,self-employed,married,secondary,no,581,yes,no,cellular,14,may,303,3,174,3,failure,no
42,admin.,single,secondary,no,1601,no,no,unknown,20,jun,23,2,-1,0,unknown,no
40,housemaid,married,primary,no,1832,no,no,cellular,6,feb,213,4,-1,0,unknown,no
57,technician,married,secondary,no,29,no,no,cellular,6,aug,122,2,-1,0,unknown,no
52,blue-collar,single,secondary,no,288,yes,no,cellular,8,jul,159,2,-1,0,unknown,no
39,services,married,secondary,no,554,yes,no,cellular,14,apr,251,1,-1,0,unknown,no
43,blue-collar,married,primary,no,238,yes,yes,cellular,12,may,178,1,-1,0,unknown,no
42,blue-collar,married,secondary,no,3,yes,no,telephone,20,nov,47,1,190,1,failure,no
29,student,married,tertiary,no,149,yes,no,unknown,26,may,367,4,-1,0,unknown,no
44,management,divorced,tertiary,no,935,no,no,cellular,11,aug,70,5,-1,0,unknown,no
29,services,married,secondary,no,283,no,yes,unknown,26,may,161,1,-1,0,unknown,no
56,blue-collar,divorced,primary,no,12,no,no,cellular,20,nov,282,2,135,1,failure,no
26,management,single,tertiary,no,1646,no,no,cellular,12,apr,524,4,206,5,success,yes
48,admin.,married,secondary,no,-509,no,yes,cellular,8,jul,302,3,-1,0,unknown,no
48,housemaid,single,primary,no,1630,no,no,cellular,15,oct,125,1,-1,0,unknown,no
27,management,single,tertiary,no,2061,yes,no,unknown,30,may,72,3,-1,0,unknown,no
31,housemaid,married,secondary,no,1,yes,no,unknown,30,may,101,16,-1,0,unknown,no
50,admin.,married,tertiary,no,843,no,yes,cellular,27,may,71,3,-1,0,unknown,no
62,housemaid,married,tertiary,no,1528,no,no,cellular,14,apr,496,1,-1,0,unknown,yes
33,blue-collar,single,secondary,no,4404,yes,no,cellular,20,nov,766,3,-1,0,unknown,no
41,technician,married,secondary,no,1788,no,no,cellular,28,aug,222,1,-1,0,unknown,no
42,admin.,single,secondary,no,2095,yes,no,cellular,21,nov,752,3,-1,0,unknown,no
47,services,divorced,tertiary,no,1639,no,no,cellular,12,jan,349,1,-1,0,unknown,yes
46,management,single,tertiary,no,479,yes,no,unknown,26,may,34,3,-1,0,unknown,no
37,management,married,tertiary,no,478,no,no,cellular,8,aug,95,2,-1,0,unknown,no
32,technician,single,tertiary,no,-311,no,no,cellular,18,nov,218,2,-1,0,unknown,no
25,student,single,tertiary,no,1433,yes,no,cellular,15,may,520,1,-1,0,unknown,no
30,admin.,married,secondary,no,111,no,yes,cellular,21,nov,86,3,133,1,failure,no
31,admin.,married,secondary,no,2,yes,yes,cellular,12,may,703,4,-1,0,unknown,yes
43,services,divorced,secondary,no,5571,no,no,unknown,9,jun,149,1,-1,0,unknown,no
59,entrepreneur,divorced,tertiary,no,-869,no,yes,cellular,9,jul,113,1,-1,0,unknown,no
34,management,married,tertiary,no,4831,yes,no,cellular,4,feb,265,1,-1,0,unknown,no
38,services,single,secondary,no,0,yes,no,unknown,27,may,166,2,-1,0,unknown,no
26,services,single,secondary,no,1114,no,no,cellular,9,feb,44,2,-1,0,unknown,no
53,blue-collar,married,primary,no,436,yes,no,unknown,29,may,154,1,-1,0,unknown,no
30,admin.,married,secondary,yes,23,no,yes,cellular,4,feb,149,2,-1,0,unknown,no
38,technician,married,secondary,no,728,yes,no,cellular,18,nov,286,1,181,2,,no
26,services,single,secondary,no,81,yes,no,cellular,28,jul,63,2,-1,0,unknown,no
32,admin.,married,secondary,no,340,yes,no,unknown,29,may,665,1,-1,0,unknown,no
34,management,married,tertiary,no,937,no,no,cellular,23,sep,405,1,391,3,failure,no
57,retired,married,primary,no,243,no,no,cellular,8,aug,108,4,-1,0,unknown,no
52,entrepreneur,married,secondary,no,330,no,yes,cellular,4,feb,228,1,-1,0,unknown,no
29,unemployed,married,tertiary,no,241,no,no,cellular,5,feb,7,5,-1,0,unknown,no
29,blue-collar,married,secondary,no,275,yes,no,cellular,18,may,180,1,-1,0,unknown,no
41,blue-collar,married,,no,31,no,no,unknown,12,may,529,2,-1,0,unknown,no
33,student,single,tertiary,no,2904,no,no,cellular,20,nov,42,1,-1,0,unknown,no
27,technician,single,secondary,no,162,no,no,unknown,26,may,265,9,-1,0,unknown,no
31,blue-collar,single,,no,667,yes,no,unknown,28,may,80,3,-1,0,unknown,no
45,blue-collar,married,secondary,no,130,yes,no,unknown,30,may,127,1,-1,0,unknown,no
33,management,divorced,tertiary,no,802,no,no,cellular,6,feb,401,1,-1,0,unknown,no
34,technician,married,tertiary,no,16992,yes,no,cellular,29,jan,71,1,245,1,failure,no
48,management,divorced,tertiary,no,0,no,no,cellular,15,oct,126,2,-1,0,unknown,no
38,technician,single,tertiary,no,1101,no,no,cellular,30,apr,800,1,-1,0,unknown,yes
41,blue-collar,married,primary,no,1052,yes,yes,unknown,12,may,335,1,-1,0,unknown,no
30,technician,married,secondary,no,817,yes,no,cellular,22,aug,180,4,-1,0,unknown,no
51,self-employed,married,tertiary,no,5350,yes,yes,cellular,31,jul,612,4,-1,0,unknown,yes
49,services,married,secondary,no,653,no,no,cellular,11,aug,317,2,-1,0,unknown,no
39,blue-collar,single,primary,no,323,yes,no,unknown,5,jun,138,3,-1,0,unknown,no
56,management,married,tertiary,no,563,yes,no,cellular,6,may,100,2,168,1,failure,no
44,management,married,tertiary,no,736,no,no,cellular,21,nov,71,9,-1,0,unknown,no
39,admin.,married,secondary,no,140,no,no,cellular,4,may,40,5,-1,0,unknown,no
46,blue-collar,married,secondary,no,519,yes,no,cellular,25,aug,217,6,-1,0,unknown,no
49,technician,divorced,tertiary,no,874,yes,no,unknown,16,may,152,2,-1,0,unknown,no
39,technician,single,secondary,no,709,yes,no,cellular,10,jul,441,1,-1,0,unknown,no
38,blue-collar,married,primary,no,1401,no,no,cellular,13,may,516,1,-1,0,unknown,yes
35,technician,divorced,secondary,no,54,no,no,cellular,22,aug,73,2,-1,0,unknown,no
53,services,married,primary,no,8918,yes,no,telephone,23,jul,173,2,-1,0,unknown,no
30,technician,married,,yes,-315,yes,no,unknown,8,may,201,2,-1,0,unknown,no
40,technician,single,secondary,no,591,no,yes,cellular,14,aug,87,6,-1,0,unknown,no
41,blue-collar,married,secondary,no,-217,yes,no,cellular,11,may,313,1,349,3,,no
66,retired,married,secondary,no,3409,no,no,cellular,15,nov,414,2,27,6,failure,no
51,housemaid,married,primary,no,605,no,no,cellular,3,feb,91,2,159,14,failure,no
31,services,single,secondary,no,0,yes,no,cellular,20,apr,400,1,-1,0,unknown,no
43,management,divorced,tertiary,no,-410,no,yes,cellular,9,jul,189,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,0,yes,yes,unknown,28,may,219,3,-1,0,unknown,no
33,management,single,tertiary,no,923,yes,no,cellular,19,nov,1307,3,173,6,failure,no
48,entrepreneur,married,secondary,no,104,yes,yes,cellular,18,nov,55,1,-1,0,unknown,no
39,admin.,married,secondary,no,179,no,no,unknown,6,sep,36,1,-1,0,unknown,no
73,retired,married,tertiary,no,448,no,no,cellular,24,mar,136,1,-1,0,unknown,yes
32,admin.,married,secondary,no,1661,yes,no,cellular,5,feb,76,1,209,2,failure,no
35,technician,single,secondary,no,1855,yes,no,unknown,7,may,138,1,-1,0,unknown,no
46,management,divorced,tertiary,no,14481,yes,no,unknown,30,may,1269,1,-1,0,unknown,yes
59,housemaid,married,secondary,no,1040,no,no,cellular,5,aug,123,2,-1,0,unknown,no
34,technician,divorced,tertiary,no,1317,yes,no,cellular,15,may,239,1,-1,0,unknown,no
60,retired,married,tertiary,no,846,no,no,telephone,26,may,1346,1,-1,0,unknown,yes
56,technician,divorced,secondary,no,146,yes,no,cellular,5,aug,419,3,-1,0,unknown,yes
36,management,single,tertiary,no,124,yes,no,telephone,24,jul,308,4,-1,0,unknown,no
25,management,single,tertiary,no,808,no,no,cellular,27,may,268,2,-1,0,unknown,no
29,admin.,single,tertiary,no,8,no,no,cellular,28,jan,468,1,-1,0,unknown,no
35,services,married,secondary,no,52,yes,no,cellular,2,mar,378,4,-1,0,unknown,yes
40,blue-collar,married,primary,no,-335,yes,no,unknown,27,may,260,1,-1,0,unknown,no
41,management,divorced,tertiary,no,647,yes,no,unknown,16,may,270,1,-1,0,unknown,no
38,services,married,secondary,no,1559,no,no,unknown,16,jun,162,1,-1,0,unknown,no
54,management,single,secondary,no,555,no,yes,cellular,30,jul,117,11,-1,0,unknown,no
53,blue-collar,married,secondary,no,1570,yes,no,unknown,13,may,29,1,-1,0,unknown,no
54,technician,married,tertiary,no,417,yes,no,unknown,16,jun,375,2,-1,0,unknown,no
27,services,single,secondary,no,353,yes,no,cellular,15,may,663,1,-1,0,unknown,yes
24,student,married,,no,146,no,no,cellular,16,apr,176,1,-1,0,unknown,no
31,management,single,tertiary,no,528,no,yes,cellular,21,nov,5,7,-1,0,unknown,no
38,services,married,secondary,no,4017,no,no,cellular,4,aug,470,1,96,3,success,yes
43,blue-collar,married,,no,91,yes,no,unknown,16,may,37,1,-1,0,unknown,no
34,services,married,secondary,no,-508,yes,no,cellular,21,nov,144,6,185,2,failure,no
56,management,married,tertiary,no,4,yes,yes,cellular,30,jan,299,1,2,5,,no
33,blue-collar,single,secondary,no,328,yes,no,unknown,9,may,142,2,-1,0,unknown,no
44,unemployed,single,secondary,no,3945,no,no,cellular,28,jan,255,1,-1,0,unknown,no
28,blue-collar,single,primary,no,150,no,yes,cellular,9,jul,112,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,280,yes,yes,cellular,31,jul,65,50,-1,0,unknown,no
79,retired,married,secondary,no,2354,no,no,telephone,7,aug,121,2,-1,0,unknown,no
35,blue-collar,married,,no,1084,yes,no,cellular,10,jul,1019,1,-1,0,unknown,no
46,management,married,secondary,no,1306,yes,no,telephone,17,nov,155,1,-1,0,unknown,no
32,services,married,secondary,no,393,no,no,cellular,6,apr,211,2,266,2,failure,no
35,blue-collar,married,secondary,no,5417,yes,no,cellular,6,may,303,1,-1,0,unknown,no
56,retired,married,secondary,no,3690,yes,yes,unknown,16,may,178,2,-1,0,unknown,no
30,technician,single,secondary,no,160,no,no,cellular,14,aug,90,2,-1,0,unknown,no
52,admin.,divorced,secondary,no,1426,no,no,cellular,17,jul,115,1,-1,0,unknown,no
48,housemaid,single,primary,no,46,no,no,cellular,4,aug,118,1,1,3,success,yes
32,management,married,tertiary,no,6138,no,no,cellular,30,apr,211,2,196,7,success,no
62,retired,married,tertiary,no,2557,yes,no,cellular,14,sep,211,1,216,7,success,yes
39,admin.,married,secondary,no,1221,no,no,unknown,12,jun,97,1,-1,0,unknown,no
49,blue-collar,married,,no,154,yes,no,unknown,5,may,357,1,-1,0,unknown,no
54,retired,married,secondary,no,1004,yes,no,cellular,1,apr,479,1,307,1,failure,no
40,management,single,tertiary,no,36,yes,no,unknown,27,may,240,3,-1,0,unknown,no
50,blue-collar,divorced,secondary,no,203,yes,no,telephone,19,nov,265,1,127,4,,no
37,blue-collar,single,secondary,no,0,no,no,cellular,19,nov,228,3,-1,0,unknown,no
37,blue-collar,single,secondary,no,336,yes,no,unknown,12,may,152,5,-1,0,unknown,no
34,admin.,married,secondary,no,95,yes,no,cellular,18,may,114,4,364,22,,no
55,admin.,single,secondary,yes,986,no,yes,cellular,2,feb,12,3,-1,0,unknown,no
43,management,single,tertiary,no,11891,no,no,cellular,4,dec,821,5,242,1,success,yes
35,services,married,tertiary,no,4564,no,no,cellular,18,aug,45,6,-1,0,unknown,no
58,retired,married,secondary,no,630,no,no,unknown,9,jun,443,2,-1,0,unknown,no
44,technician,married,secondary,no,-153,no,yes,unknown,26,jun,197,1,-1,0,unknown,no
31,entrepreneur,single,tertiary,no,137,no,no,cellular,29,jan,445,2,-1,0,unknown,no
65,retired,married,primary,no,1992,no,no,telephone,2,nov,459,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,0,no,no,cellular,10,jul,269,1,-1,0,unknown,no
